Date,Hospital,ED Trolleys,Ward Trolleys,Total,Surge Capacity in Use (Full report @14:00),Delayed Transfers of Care (As of Midnight),No of Total Waiting >24hrs,No of >75+yrs Waiting >24hrs,Region
21/01/2025,UH Kerry,14,0,14,14,20,1,,HSE South West
21/01/2025,HSE South West Total,75,16,91,53,83,11,1,
21/01/2025,Nenagh Hospital,,,,,3,,,HSE Mid West
21/01/2025,St. John's Hospital Limerick,,,,,7,,,HSE Mid West
21/01/2025,UH Limerick,15,41,56,49,5,13,,HSE Mid West
21/01/2025,HSE Mid West Total,15,41,56,49,17,13,0,
21/01/2025,Letterkenny University Hospital,4,6,10,8,17,2,,HSE West & North West
21/01/2025,Mayo University Hospital,6,17,23,21,19,12,,HSE West & North West
21/01/2025,Portiuncula University Hospital,11,0,11,7,4,,,HSE West & North West
21/01/2025,Roscommon University Hospital,,,,,3,,,HSE West & North West
21/01/2025,Sligo University Hospital,3,9,12,12,28,5,,HSE West & North West
21/01/2025,HSE West and North West Total,51,45,96,84,114,29,1,
21/01/2025,National Total,343,159,502,557,398,89,7,
22/01/2025,Cavan General Hospital,10,0,10,5,2,,,HSE Dublin & North East
22/01/2025,Connolly Hospital,0,0,0,0,5,,,HSE Dublin & North East
22/01/2025,Louth County Hospital,,,,,0,,,HSE Dublin & North East
22/01/2025,Mater Misericordiae University Hospital,10,0,10,35,17,,,HSE Dublin & North East
22/01/2025,National Orthopaedic Hospital Cappagh,,,,,2,,,HSE Dublin & North East
22/01/2025,Our Lady of Lourdes Hospital,29,0,29,59,7,,,HSE Dublin & North East
22/01/2025,Our Lady's Hospital Navan,0,0,0,7,1,,,HSE Dublin & North East
22/01/2025,HSE Dublin and North East Total,61,0,61,119,54,0,0,
22/01/2025,CHI at Tallaght,0,0,0,,0,,,HSE Dublin & Midlands
22/01/2025,CHI at Temple Street,2,,2,0,1,,,HSE Dublin & Midlands
22/01/2025,MRH Mullingar,4,2,6,30,1,,,HSE Dublin & Midlands
22/01/2025,MRH Portlaoise,2,0,2,14,9,,,HSE Dublin & Midlands
22/01/2025,MRH Tullamore,0,0,0,21,6,,,HSE Dublin & Midlands
22/01/2025,Naas General Hospital,4,0,4,17,11,,,HSE Dublin & Midlands
22/01/2025,St. James's Hospital,27,0,27,18,18,1,,HSE Dublin & Midlands
22/01/2025,St. Luke's Radiation Oncology Network,,,,,0,,,HSE Dublin & Midlands
22/01/2025,Tallaght University Hospital,29,9,38,31,10,13,,HSE Dublin & Midlands
22/01/2025,HSE Dublin and Midlands Total,69,11,80,131,59,14,0,
22/01/2025,St. Columcille's Hospital,,,,,2,,,HSE Dublin & South East
22/01/2025,St Luke's General Hospital Kilkenny,7,0,7,43,5,,,
22/01/2025,St. Michael's Hospital,,,,,4,,,HSE Dublin & South East
22/01/2025,St. Vincent's University Hospital,30,23,53,40,16,10,2,HSE Dublin & South East
22/01/2025,Tipperary University Hospital,6,9,15,19,9,9,,HSE Dublin & South East
22/01/2025,UH Waterford,0,0,0,16,21,,,HSE Dublin & South East
22/01/2025,Wexford General Hospital,0,0,0,15,7,,,HSE Dublin & South East
22/01/2025,HSE Dublin and South East Total,43,32,75,133,74,19,2,
22/01/2025,Cork University Hospital,37,12,49,31,43,5,,HSE South West
22/01/2025,Mallow General Hospital,,,,,1,,,HSE South West
22/01/2025,Mercy University Hospital,15,5,20,15,22,6,,HSE South West
22/01/2025,South Infirmary Victoria University Hospital,,,,,3,,,HSE South West
22/01/2025,UH Kerry,12,6,18,14,17,2,,HSE South West
22/01/2025,HSE South West Total,64,23,87,60,90,13,0,
22/01/2025,Nenagh Hospital,,,,,3,,,HSE Mid West
22/01/2025,St. John's Hospital Limerick,,,,,5,,,HSE Mid West
22/01/2025,UH Limerick,16,38,54,48,5,12,,HSE Mid West
22/01/2025,HSE Mid West Total,16,38,54,48,15,12,0,
22/01/2025,Letterkenny University Hospital,7,8,15,7,19,3,,HSE West & North West
22/01/2025,Mayo University Hospital,11,17,28,18,17,14,,HSE West & North West
22/01/2025,Portiuncula University Hospital,5,0,5,8,3,,,HSE West & North West
22/01/2025,Roscommon University Hospital,,,,,3,,,HSE West & North West
22/01/2025,Sligo University Hospital,7,7,14,11,31,2,,HSE West & North West
22/01/2025,HSE West and North West Total,62,48,110,81,119,35,1,
22/01/2025,National Total,315,152,467,572,411,93,3,
23/01/2025,Cavan General Hospital,10,,10,4,2,,,HSE Dublin & North East
23/01/2025,Connolly Hospital,0,0,0,8,5,,,HSE Dublin & North East
23/01/2025,Louth County Hospital,,,,,0,,,HSE Dublin & North East
23/01/2025,Mater Misericordiae University Hospital,28,0,28,36,17,,,HSE Dublin & North East
23/01/2025,National Orthopaedic Hospital Cappagh,,,,,0,,,HSE Dublin & North East
23/01/2025,Our Lady of Lourdes Hospital,29,0,29,55,10,,,HSE Dublin & North East
23/01/2025,Our Lady's Hospital Navan,0,0,0,4,0,,,HSE Dublin & North East
23/01/2025,HSE Dublin and North East Total,91,0,91,118,55,0,0,
23/01/2025,CHI at Tallaght,0,0,0,,0,,,HSE Dublin & Midlands
23/01/2025,CHI at Temple Street,0,,0,,1,,,HSE Dublin & Midlands
23/01/2025,MRH Mullingar,2,0,2,26,1,,,HSE Dublin & Midlands
23/01/2025,MRH Portlaoise,5,0,5,16,9,,,HSE Dublin & Midlands
23/01/2025,MRH Tullamore,0,0,0,5,7,,,HSE Dublin & Midlands
23/01/2025,Naas General Hospital,5,0,5,8,11,,,HSE Dublin & Midlands
23/01/2025,St. James's Hospital,14,0,14,20,21,1,,HSE Dublin & Midlands
23/01/2025,St. Luke's Radiation Oncology Network,,,,,0,,,HSE Dublin & Midlands
23/01/2025,Tallaght University Hospital,23,11,34,32,9,12,,HSE Dublin & Midlands
23/01/2025,HSE Dublin and Midlands Total,52,11,63,107,62,13,0,
23/01/2025,St. Columcille's Hospital,,,,,2,,,HSE Dublin & South East
23/01/2025,St Luke's General Hospital Kilkenny,10,2,12,42,5,,,
23/01/2025,St. Michael's Hospital,,,,,4,,,HSE Dublin & South East
23/01/2025,St. Vincent's University Hospital,30,20,50,39,14,6,,HSE Dublin & South East
23/01/2025,Tipperary University Hospital,7,7,14,18,12,4,,HSE Dublin & South East
23/01/2025,UH Waterford,0,0,0,7,19,,,HSE Dublin & South East
23/01/2025,Wexford General Hospital,1,0,1,15,8,,,HSE Dublin & South East
23/01/2025,HSE Dublin and South East Total,48,29,77,121,73,10,0,
23/01/2025,Cork University Hospital,37,13,50,32,46,8,,HSE South West
23/01/2025,Mallow General Hospital,,,,,1,,,HSE South West
23/01/2025,Mercy University Hospital,19,6,25,16,20,5,,HSE South West
23/01/2025,South Infirmary Victoria University Hospital,,,,,2,,,HSE South West
23/01/2025,UH Kerry,19,5,24,12,19,6,,HSE South West
23/01/2025,HSE South West Total,75,24,99,60,92,19,0,
23/01/2025,Nenagh Hospital,,,,,3,,,HSE Mid West
23/01/2025,St. John's Hospital Limerick,,,,,9,,,HSE Mid West
23/01/2025,UH Limerick,6,36,42,50,5,12,,HSE Mid West
23/01/2025,HSE Mid West Total,6,36,42,50,19,12,0,
23/01/2025,Letterkenny University Hospital,10,6,16,14,22,3,,HSE West & North West
23/01/2025,Mayo University Hospital,4,15,19,18,15,13,,HSE West & North West
23/01/2025,Portiuncula University Hospital,4,0,4,6,4,,,HSE West & North West
23/01/2025,Roscommon University Hospital,,,,,6,,,HSE West & North West
23/01/2025,Sligo University Hospital,6,6,12,12,32,4,,HSE West & North West
23/01/2025,HSE West and North West Total,45,42,87,84,122,31,0,
23/01/2025,National Total,317,142,459,540,423,85,0,
24/01/2025,Cavan General Hospital,12,0,12,7,2,,,HSE Dublin & North East
24/01/2025,Connolly Hospital,0,0,0,12,5,,,HSE Dublin & North East
24/01/2025,Louth County Hospital,,,,,0,,,HSE Dublin & North East
24/01/2025,Mater Misericordiae University Hospital,14,0,14,32,17,,,HSE Dublin & North East
24/01/2025,National Orthopaedic Hospital Cappagh,,,,,0,,,HSE Dublin & North East
24/01/2025,Our Lady of Lourdes Hospital,16,3,19,34,8,,,HSE Dublin & North East
24/01/2025,Our Lady's Hospital Navan,0,0,0,4,0,,,HSE Dublin & North East
24/01/2025,HSE Dublin and North East Total,42,3,45,103,47,0,0,
24/01/2025,CHI at Tallaght,0,0,0,0,0,,,HSE Dublin & Midlands
24/01/2025,CHI at Temple Street,3,0,3,0,1,,,HSE Dublin & Midlands
24/01/2025,MRH Mullingar,2,0,2,20,2,,,HSE Dublin & Midlands
24/01/2025,MRH Portlaoise,1,0,1,16,8,,,HSE Dublin & Midlands
24/01/2025,MRH Tullamore,0,0,0,0,7,,,HSE Dublin & Midlands
24/01/2025,Naas General Hospital,11,0,11,0,11,,,HSE Dublin & Midlands
24/01/2025,St. James's Hospital,0,0,0,7,21,,,HSE Dublin & Midlands
24/01/2025,St. Luke's Radiation Oncology Network,,,,,0,,,HSE Dublin & Midlands
24/01/2025,Tallaght University Hospital,13,5,18,34,9,4,,HSE Dublin & Midlands
24/01/2025,HSE Dublin and Midlands Total,31,5,36,77,62,4,0,
24/01/2025,St. Columcille's Hospital,,,,,2,,,HSE Dublin & South East
24/01/2025,St Luke's General Hospital Kilkenny,0,0,0,11,7,,,
24/01/2025,St. Michael's Hospital,,,,,4,,,HSE Dublin & South East
24/01/2025,St. Vincent's University Hospital,28,15,43,39,14,10,,HSE Dublin & South East
24/01/2025,Tipperary University Hospital,5,3,8,14,13,6,,HSE Dublin & South East
24/01/2025,UH Waterford,0,0,0,0,25,,,HSE Dublin & South East
24/01/2025,Wexford General Hospital,1,0,1,16,8,,,HSE Dublin & South East
24/01/2025,HSE Dublin and South East Total,34,18,52,80,82,16,0,
24/01/2025,Cork University Hospital,35,9,44,29,45,7,,HSE South West
24/01/2025,Mallow General Hospital,,,,,1,,,HSE South West
24/01/2025,Mercy University Hospital,9,4,13,11,17,2,,HSE South West
24/01/2025,South Infirmary Victoria University Hospital,,,,,3,,,HSE South West
24/01/2025,UH Kerry,4,0,4,14,19,1,1,HSE South West
24/01/2025,HSE South West Total,48,13,61,54,89,10,1,
24/01/2025,Nenagh Hospital,,,,,3,,,HSE Mid West
24/01/2025,St. John's Hospital Limerick,,,,,9,,,HSE Mid West
24/01/2025,UH Limerick,6,30,36,43,4,5,,HSE Mid West
24/01/2025,HSE Mid West Total,6,30,36,43,18,5,0,
24/01/2025,Letterkenny University Hospital,9,4,13,8,23,3,,HSE West & North West
24/01/2025,Mayo University Hospital,2,9,11,18,15,6,,HSE West & North West
24/01/2025,Portiuncula University Hospital,7,0,7,0,6,,,HSE West & North West
24/01/2025,Roscommon University Hospital,,,,,5,,,HSE West & North West
24/01/2025,Sligo University Hospital,4,5,9,12,32,1,,HSE West & North West
24/01/2025,HSE West and North West Total,39,33,72,60,127,13,0,
24/01/2025,National Total,200,102,302,417,425,48,1,
25/01/2025,Cavan General Hospital,5,0,5,4,2,,,HSE Dublin & North East
25/01/2025,Connolly Hospital,0,0,0,6,5,,,HSE Dublin & North East
25/01/2025,Louth County Hospital,,,,,0,,,HSE Dublin & North East
25/01/2025,Mater Misericordiae University Hospital,9,0,9,33,17,,,HSE Dublin & North East
25/01/2025,National Orthopaedic Hospital Cappagh,,,,,0,,,HSE Dublin & North East
25/01/2025,Our Lady of Lourdes Hospital,10,0,10,34,8,,,HSE Dublin & North East
25/01/2025,Our Lady's Hospital Navan,0,0,0,2,0,,,HSE Dublin & North East
25/01/2025,HSE Dublin and North East Total,29,0,29,86,48,0,0,
25/01/2025,CHI at Tallaght,0,0,0,0,0,,,HSE Dublin & Midlands
25/01/2025,CHI at Temple Street,3,,3,0,1,,,HSE Dublin & Midlands
25/01/2025,MRH Mullingar,0,0,0,17,2,,,HSE Dublin & Midlands
25/01/2025,MRH Portlaoise,6,0,6,11,9,,,HSE Dublin & Midlands
25/01/2025,MRH Tullamore,0,0,0,0,7,,,HSE Dublin & Midlands
25/01/2025,Naas General Hospital,1,0,1,3,11,,,HSE Dublin & Midlands
25/01/2025,St. James's Hospital,3,0,3,4,20,,,HSE Dublin & Midlands
25/01/2025,St. Luke's Radiation Oncology Network,,,,,0,,,HSE Dublin & Midlands
25/01/2025,Tallaght University Hospital,8,0,8,21,9,,,HSE Dublin & Midlands
25/01/2025,HSE Dublin and Midlands Total,22,0,22,56,62,0,0,
25/01/2025,St. Columcille's Hospital,,,,,2,,,HSE Dublin & South East
25/01/2025,St Luke's General Hospital Kilkenny,0,0,0,18,7,,,
25/01/2025,St. Michael's Hospital,,,,,4,,,HSE Dublin & South East
25/01/2025,St. Vincent's University Hospital,25,3,28,39,15,6,1,HSE Dublin & South East
25/01/2025,Tipperary University Hospital,4,4,8,15,10,6,,HSE Dublin & South East
25/01/2025,UH Waterford,0,0,0,0,27,,,HSE Dublin & South East
25/01/2025,Wexford General Hospital,2,2,4,16,8,,,HSE Dublin & South East
25/01/2025,HSE Dublin and South East Total,31,9,40,88,82,12,1,
25/01/2025,Cork University Hospital,24,4,28,29,44,3,,HSE South West
25/01/2025,Mallow General Hospital,,,,,1,,,HSE South West
25/01/2025,Mercy University Hospital,6,4,10,11,17,3,1,HSE South West
25/01/2025,South Infirmary Victoria University Hospital,,,,,3,,,HSE South West
25/01/2025,UH Kerry,9,0,9,13,21,,,HSE South West
25/01/2025,HSE South West Total,39,8,47,53,90,6,1,
25/01/2025,Nenagh Hospital,,,,,3,,,HSE Mid West
25/01/2025,St. John's Hospital Limerick,,,,,9,,,HSE Mid West
25/01/2025,UH Limerick,12,24,36,29,4,10,,HSE Mid West
25/01/2025,HSE Mid West Total,12,24,36,29,18,10,0,
25/01/2025,Letterkenny University Hospital,3,5,8,9,23,4,,HSE West & North West
25/01/2025,Mayo University Hospital,7,14,21,12,15,12,,HSE West & North West
25/01/2025,Portiuncula University Hospital,6,0,6,0,6,4,,HSE West & North West
25/01/2025,Roscommon University Hospital,,,,,5,,,HSE West & North West
25/01/2025,Sligo University Hospital,4,3,7,10,32,1,,HSE West & North West
25/01/2025,HSE West and North West Total,44,32,76,54,127,34,6,
25/01/2025,National Total,177,73,250,366,427,62,8,
26/01/2025,Cavan General Hospital,14,0,14,4,2,,,HSE Dublin & North East
26/01/2025,Connolly Hospital,0,0,0,0,5,,,HSE Dublin & North East
26/01/2025,Louth County Hospital,,,,,0,,,HSE Dublin & North East
26/01/2025,Mater Misericordiae University Hospital,10,0,10,32,17,,,HSE Dublin & North East
26/01/2025,National Orthopaedic Hospital Cappagh,,,,,0,,,HSE Dublin & North East
26/01/2025,Our Lady of Lourdes Hospital,16,0,16,42,8,,,HSE Dublin & North East
26/01/2025,Our Lady's Hospital Navan,0,0,0,6,0,,,HSE Dublin & North East
26/01/2025,HSE Dublin and North East Total,40,0,40,100,48,0,0,
26/01/2025,CHI at Tallaght,1,0,1,0,0,,,HSE Dublin & Midlands
26/01/2025,CHI at Temple Street,3,,3,0,1,,,HSE Dublin & Midlands
26/01/2025,MRH Mullingar,2,0,2,19,2,,,HSE Dublin & Midlands
26/01/2025,MRH Portlaoise,2,0,2,19,9,,,HSE Dublin & Midlands
26/01/2025,MRH Tullamore,0,0,0,3,7,,,HSE Dublin & Midlands
26/01/2025,Naas General Hospital,0,0,0,12,11,,,HSE Dublin & Midlands
26/01/2025,St. James's Hospital,8,0,8,4,20,,,HSE Dublin & Midlands
26/01/2025,St. Luke's Radiation Oncology Network,,,,,0,,,HSE Dublin & Midlands
26/01/2025,Tallaght University Hospital,13,0,13,23,9,2,,HSE Dublin & Midlands
26/01/2025,HSE Dublin and Midlands Total,32,0,32,80,62,2,0,
26/01/2025,St. Columcille's Hospital,,,,,2,,,HSE Dublin & South East
26/01/2025,St Luke's General Hospital Kilkenny,0,0,0,20,7,,,
26/01/2025,St. Michael's Hospital,,,,,4,,,HSE Dublin & South East
26/01/2025,St. Vincent's University Hospital,33,12,45,40,15,10,4,HSE Dublin & South East
26/01/2025,Tipperary University Hospital,9,8,17,12,10,8,,HSE Dublin & South East
26/01/2025,UH Waterford,0,0,0,0,27,,,HSE Dublin & South East
26/01/2025,Wexford General Hospital,2,3,5,17,8,,,HSE Dublin & South East
26/01/2025,HSE Dublin and South East Total,44,23,67,89,82,18,4,
26/01/2025,Cork University Hospital,26,2,28,29,44,,,HSE South West
26/01/2025,Mallow General Hospital,,,,,1,,,HSE South West
26/01/2025,Mercy University Hospital,4,0,4,15,17,,,HSE South West
26/01/2025,South Infirmary Victoria University Hospital,,,,,3,,,HSE South West
26/01/2025,UH Kerry,10,0,10,14,18,,,HSE South West
26/01/2025,HSE South West Total,40,2,42,58,87,0,0,
26/01/2025,Nenagh Hospital,,,,,3,,,HSE Mid West
26/01/2025,St. John's Hospital Limerick,,,,,9,,,HSE Mid West
26/01/2025,UH Limerick,15,43,58,38,4,19,,HSE Mid West
26/01/2025,HSE Mid West Total,15,43,58,38,18,19,0,
26/01/2025,Letterkenny University Hospital,7,8,15,17,23,3,,HSE West & North West
26/01/2025,Mayo University Hospital,18,17,35,12,15,19,,HSE West & North West
26/01/2025,Portiuncula University Hospital,9,0,9,7,6,5,,HSE West & North West
26/01/2025,Roscommon University Hospital,,,,,5,,,HSE West & North West
26/01/2025,Sligo University Hospital,8,6,14,11,32,1,,HSE West & North West
26/01/2025,HSE West and North West Total,48,43,91,81,127,29,0,
26/01/2025,National Total,219,111,330,446,424,68,4,
27/01/2025,Cavan General Hospital,15,0,15,3,2,,,HSE Dublin & North East
27/01/2025,Connolly Hospital,0,0,0,0,5,,,HSE Dublin & North East
27/01/2025,Louth County Hospital,,,,,0,,,HSE Dublin & North East
27/01/2025,Mater Misericordiae University Hospital,21,0,21,42,17,,,HSE Dublin & North East
27/01/2025,National Orthopaedic Hospital Cappagh,,,,,0,,,HSE Dublin & North East
27/01/2025,Our Lady of Lourdes Hospital,22,0,22,47,8,,,HSE Dublin & North East
27/01/2025,Our Lady's Hospital Navan,0,0,0,10,0,,,HSE Dublin & North East
27/01/2025,HSE Dublin and North East Total,70,0,70,119,48,0,0,
27/01/2025,CHI at Tallaght,2,0,2,0,0,,,HSE Dublin & Midlands
27/01/2025,CHI at Temple Street,3,0,3,0,1,,,HSE Dublin & Midlands
27/01/2025,MRH Mullingar,6,3,9,30,2,,,HSE Dublin & Midlands
27/01/2025,MRH Portlaoise,7,0,7,17,9,,,HSE Dublin & Midlands
27/01/2025,MRH Tullamore,0,0,0,13,7,,,HSE Dublin & Midlands
27/01/2025,Naas General Hospital,15,0,15,14,11,1,,HSE Dublin & Midlands
27/01/2025,St. James's Hospital,26,0,26,18,20,,,HSE Dublin & Midlands
27/01/2025,St. Luke's Radiation Oncology Network,,,,,0,,,HSE Dublin & Midlands
27/01/2025,Tallaght University Hospital,21,0,21,28,9,2,,HSE Dublin & Midlands
27/01/2025,HSE Dublin and Midlands Total,81,3,84,120,62,3,0,
27/01/2025,St. Columcille's Hospital,,,,,2,,,HSE Dublin & South East
27/01/2025,St Luke's General Hospital Kilkenny,7,0,7,18,7,2,,
27/01/2025,St. Michael's Hospital,,,,,4,,,HSE Dublin & South East
27/01/2025,St. Vincent's University Hospital,34,15,49,39,15,16,5,HSE Dublin & South East
27/01/2025,Tipperary University Hospital,16,14,30,14,10,14,,HSE Dublin & South East
27/01/2025,UH Waterford,0,0,0,0,27,,,HSE Dublin & South East
27/01/2025,Wexford General Hospital,2,2,4,24,8,3,1,HSE Dublin & South East
27/01/2025,HSE Dublin and South East Total,59,31,90,95,82,35,6,
27/01/2025,Cork University Hospital,27,8,35,32,44,4,,HSE South West
27/01/2025,Mallow General Hospital,,,,,1,,,HSE South West
27/01/2025,Mercy University Hospital,10,3,13,16,18,1,,HSE South West
27/01/2025,South Infirmary Victoria University Hospital,,,,,3,,,HSE South West
27/01/2025,UH Kerry,10,0,10,14,18,,,HSE South West
27/01/2025,HSE South West Total,47,11,58,62,88,5,0,
27/01/2025,Nenagh Hospital,,,,,3,,,HSE Mid West
27/01/2025,St. John's Hospital Limerick,,,,,9,,,HSE Mid West
27/01/2025,UH Limerick,14,43,57,56,4,28,,HSE Mid West
27/01/2025,HSE Mid West Total,14,43,57,56,18,28,0,
27/01/2025,Letterkenny University Hospital,12,9,21,27,26,,,HSE West & North West
27/01/2025,Mayo University Hospital,8,17,25,18,15,17,,HSE West & North West
27/01/2025,Portiuncula University Hospital,8,0,8,13,6,4,,HSE West & North West
27/01/2025,Roscommon University Hospital,,,,,5,,,HSE West & North West
27/01/2025,Sligo University Hospital,12,13,25,21,32,6,,HSE West & North West
27/01/2025,HSE West and North West Total,73,59,132,113,130,42,2,
27/01/2025,National Total,344,147,491,565,428,113,8,
28/01/2025,Cavan General Hospital,22,0,22,11,2,5,5,HSE Dublin & North East
28/01/2025,Connolly Hospital,2,0,2,3,5,,,HSE Dublin & North East
28/01/2025,Louth County Hospital,,,,,0,,,HSE Dublin & North East
28/01/2025,Mater Misericordiae University Hospital,29,0,29,40,20,,,HSE Dublin & North East
28/01/2025,National Orthopaedic Hospital Cappagh,,,,,0,,,HSE Dublin & North East
28/01/2025,Our Lady of Lourdes Hospital,19,0,19,43,8,,,HSE Dublin & North East
28/01/2025,Our Lady's Hospital Navan,2,0,2,10,0,,,HSE Dublin & North East
28/01/2025,HSE Dublin and North East Total,86,0,86,125,51,5,5,
28/01/2025,CHI at Tallaght,0,0,0,1,0,,,HSE Dublin & Midlands
28/01/2025,CHI at Temple Street,6,0,6,0,1,,,HSE Dublin & Midlands
28/01/2025,MRH Mullingar,6,5,11,31,2,,,HSE Dublin & Midlands
28/01/2025,MRH Portlaoise,13,0,13,20,9,,,HSE Dublin & Midlands
28/01/2025,MRH Tullamore,0,0,0,29,6,,,HSE Dublin & Midlands
28/01/2025,Naas General Hospital,16,2,18,14,11,3,2,HSE Dublin & Midlands
28/01/2025,St. James's Hospital,16,0,16,22,20,2,,HSE Dublin & Midlands
28/01/2025,St. Luke's Radiation Oncology Network,,,,,0,,,HSE Dublin & Midlands
28/01/2025,Tallaght University Hospital,14,0,14,28,10,5,,HSE Dublin & Midlands
28/01/2025,HSE Dublin and Midlands Total,75,7,82,145,62,10,2,
28/01/2025,St. Columcille's Hospital,,,,,2,,,HSE Dublin & South East
28/01/2025,St Luke's General Hospital Kilkenny,10,5,15,32,6,1,,
28/01/2025,St. Michael's Hospital,,,,,4,,,HSE Dublin & South East
28/01/2025,St. Vincent's University Hospital,29,14,43,54,17,10,5,HSE Dublin & South East
28/01/2025,Tipperary University Hospital,13,12,25,14,11,14,1,HSE Dublin & South East
28/01/2025,UH Waterford,0,0,0,0,29,,,HSE Dublin & South East
28/01/2025,Wexford General Hospital,2,0,2,24,8,,,HSE Dublin & South East
28/01/2025,HSE Dublin and South East Total,54,31,85,124,87,25,6,
28/01/2025,Cork University Hospital,34,16,50,28,43,,,HSE South West
28/01/2025,Mallow General Hospital,,,,,2,,,HSE South West
28/01/2025,Mercy University Hospital,19,6,25,11,16,2,1,HSE South West
28/01/2025,South Infirmary Victoria University Hospital,,,,,3,,,HSE South West
28/01/2025,UH Kerry,7,5,12,14,22,,,HSE South West
28/01/2025,HSE South West Total,60,27,87,53,92,2,1,
28/01/2025,Nenagh Hospital,,,,,3,,,HSE Mid West
28/01/2025,St. John's Hospital Limerick,,,,,9,,,HSE Mid West
28/01/2025,UH Limerick,25,44,69,58,4,8,,HSE Mid West
28/01/2025,HSE Mid West Total,25,44,69,58,18,8,0,
28/01/2025,Letterkenny University Hospital,3,7,10,14,21,4,,HSE West & North West
28/01/2025,Mayo University Hospital,10,17,27,18,8,15,,HSE West & North West
28/01/2025,Portiuncula University Hospital,5,0,5,15,10,,,HSE West & North West
28/01/2025,Roscommon University Hospital,,,,,4,,,HSE West & North West
28/01/2025,Sligo University Hospital,22,19,41,12,40,9,,HSE West & North West
28/01/2025,HSE West and North West Total,78,64,142,94,129,45,4,
28/01/2025,National Total,378,173,551,599,439,95,18,
29/01/2025,Cavan General Hospital,7,0,7,11,2,,,HSE Dublin & North East
29/01/2025,Connolly Hospital,3,0,3,0,5,,,HSE Dublin & North East
29/01/2025,Louth County Hospital,,,,,0,,,HSE Dublin & North East
29/01/2025,Mater Misericordiae University Hospital,31,0,31,44,19,2,,HSE Dublin & North East
29/01/2025,National Orthopaedic Hospital Cappagh,,,,,0,,,HSE Dublin & North East
29/01/2025,Our Lady of Lourdes Hospital,19,0,19,38,8,,,HSE Dublin & North East
29/01/2025,Our Lady's Hospital Navan,0,0,0,9,0,,,HSE Dublin & North East
29/01/2025,HSE Dublin and North East Total,79,0,79,124,52,2,0,
29/01/2025,CHI at Tallaght,1,,1,,0,,,HSE Dublin & Midlands
29/01/2025,CHI at Temple Street,5,,5,2,1,,,HSE Dublin & Midlands
29/01/2025,MRH Mullingar,2,2,4,31,2,,,HSE Dublin & Midlands
29/01/2025,MRH Portlaoise,2,0,2,20,10,,,HSE Dublin & Midlands
29/01/2025,MRH Tullamore,0,0,0,30,6,,,HSE Dublin & Midlands
29/01/2025,Naas General Hospital,15,2,17,21,9,2,1,HSE Dublin & Midlands
29/01/2025,St. James's Hospital,23,0,23,19,21,,,HSE Dublin & Midlands
29/01/2025,St. Luke's Radiation Oncology Network,,,,,0,,,HSE Dublin & Midlands
29/01/2025,Tallaght University Hospital,21,0,21,28,8,1,,HSE Dublin & Midlands
29/01/2025,HSE Dublin and Midlands Total,75,4,79,151,60,3,1,
29/01/2025,St. Columcille's Hospital,,,,,2,,,HSE Dublin & South East
29/01/2025,St Luke's General Hospital Kilkenny,7,3,10,30,6,,,
29/01/2025,St. Michael's Hospital,,,,,4,,,HSE Dublin & South East
29/01/2025,St. Vincent's University Hospital,21,11,32,48,19,3,,HSE Dublin & South East
29/01/2025,Tipperary University Hospital,2,11,13,14,12,7,,HSE Dublin & South East
29/01/2025,UH Waterford,0,0,0,0,28,,,HSE Dublin & South East
29/01/2025,Wexford General Hospital,1,0,1,23,6,,,HSE Dublin & South East
29/01/2025,HSE Dublin and South East Total,31,25,56,115,87,10,0,
29/01/2025,Cork University Hospital,35,13,48,26,39,4,,HSE South West
29/01/2025,Mallow General Hospital,,,,,3,,,HSE South West
29/01/2025,Mercy University Hospital,23,6,29,16,13,4,1,HSE South West
29/01/2025,South Infirmary Victoria University Hospital,,,,,3,,,HSE South West
29/01/2025,UH Kerry,14,6,20,13,21,,2,HSE South West
29/01/2025,HSE South West Total,72,25,97,55,84,8,3,
29/01/2025,Nenagh Hospital,,,,,3,,,HSE Mid West
29/01/2025,St. John's Hospital Limerick,,,,,9,,,HSE Mid West
29/01/2025,UH Limerick,19,46,65,62,4,18,,HSE Mid West
29/01/2025,HSE Mid West Total,19,46,65,62,18,18,0,
29/01/2025,Letterkenny University Hospital,12,8,20,10,23,2,,HSE West & North West
29/01/2025,Mayo University Hospital,3,14,17,20,11,13,,HSE West & North West
29/01/2025,Portiuncula University Hospital,1,0,1,19,10,,,HSE West & North West
29/01/2025,Roscommon University Hospital,,,,,4,,,HSE West & North West
29/01/2025,Sligo University Hospital,21,20,41,20,40,15,,HSE West & North West
29/01/2025,HSE West and North West Total,68,62,130,107,137,47,3,
29/01/2025,National Total,344,162,506,614,438,88,7,
30/01/2025,Cavan General Hospital,15,0,15,12,2,1,,HSE Dublin & North East
30/01/2025,Connolly Hospital,7,0,7,4,5,,,HSE Dublin & North East
30/01/2025,Louth County Hospital,,,,,0,,,HSE Dublin & North East
30/01/2025,Mater Misericordiae University Hospital,26,0,26,49,20,2,,HSE Dublin & North East
30/01/2025,National Orthopaedic Hospital Cappagh,,,,,0,,,HSE Dublin & North East
30/01/2025,Our Lady of Lourdes Hospital,29,0,29,34,8,,,HSE Dublin & North East
30/01/2025,Our Lady's Hospital Navan,0,0,0,11,0,,,HSE Dublin & North East
30/01/2025,HSE Dublin and North East Total,95,0,95,148,56,3,0,
