Date,Hospital,ED Trolleys,Ward Trolleys,Total,Surge Capacity in Use (Full report @14:00),Delayed Transfers of Care (As of Midnight),No of Total Waiting >24hrs,No of >75+yrs Waiting >24hrs
02/02/2023,Our Lady's Hospital Navan,0,,0,10,4,,
02/02/2023,CHI at Crumlin,9,,9,,2,1,
02/02/2023,CHI at Tallaght,1,0,1,,1,,
02/02/2023,HSE Dublin and North East Total,38,3,41,33,111,1,0
02/02/2023,CHI at Temple Street,14,,14,,3,,
02/02/2023,MRH Mullingar,4,0,4,0,1,,
02/02/2023,MRH Portlaoise,0,0,0,0,6,,
02/02/2023,MRH Tullamore,0,,0,8,5,,
02/02/2023,Naas General Hospital,13,0,13,0,14,,
02/02/2023,St. James's Hospital,24,0,24,0,64,4,
02/02/2023,Tallaght University Hospital,17,0,17,0,43,2,
02/02/2023,St Luke's General Hospital Kilkenny,8,4,12,17,11,5,
02/02/2023,St. Vincent's University Hospital,10,0,10,5,50,,
02/02/2023,Tipperary University Hospital,15,,15,12,13,10,
02/02/2023,HSE Dublin and Midlands Total,105,4,109,42,210,21,0
02/02/2023,UH Waterford,0,,0,50,28,,
02/02/2023,Wexford General Hospital,6,9,15,9,6,5,
02/02/2023,Cork University Hospital,32,3,35,23,47,,
02/02/2023,Mercy University Hospital,17,0,17,9,20,6,
02/02/2023,UH Kerry,20,0,20,15,18,9,
02/02/2023,UH Limerick,8,29,37,40,20,1,
02/02/2023,Galway University Hospital,14,10,24,22,20,5,
02/02/2023,Letterkenny University Hospital,3,3,6,0,18,2,
02/02/2023,HSE Dublin and South East Total,100,54,154,168,177,28,0
02/02/2023,Mayo University Hospital,8,7,15,0,9,4,
02/02/2023,Portiuncula University Hospital,8,0,8,8,5,,
02/02/2023,Sligo University Hospital,12,11,23,7,11,7,
02/02/2023,National Total,271,79,350,258,523,61,Unnamed: 20_level_1
03/02/2023,Beaumont Hospital,6,,6,0,19,,
03/02/2023,Cavan General Hospital,5,0,5,4,5,,
03/02/2023,Connolly Hospital,0,0,0,6,8,,
03/02/2023,Mater Misericordiae University Hospital,21,,21,0,43,,
03/02/2023,Our Lady of Lourdes Hospital,3,1,4,7,22,,
03/02/2023,Our Lady's Hospital Navan,2,0,2,14,6,,
03/02/2023,CHI at Crumlin,12,,12,,2,,
03/02/2023,CHI at Tallaght,1,,1,,1,,
03/02/2023,HSE Dublin and North East Total,50,1,51,31,106,0,0
03/02/2023,CHI at Temple Street,10,,10,,3,,
03/02/2023,MRH Mullingar,9,,9,0,1,2,
03/02/2023,MRH Portlaoise,0,0,0,0,9,,
03/02/2023,MRH Tullamore,0,0,0,0,5,,
03/02/2023,Naas General Hospital,12,4,16,4,15,2,
03/02/2023,St. James's Hospital,15,0,15,0,64,,
03/02/2023,Tallaght University Hospital,19,0,19,0,42,6,
03/02/2023,St Luke's General Hospital Kilkenny,11,1,12,14,8,4,
03/02/2023,St. Vincent's University Hospital,4,0,4,30,,,
03/02/2023,Tipperary University Hospital,19,,19,12,12,6,
03/02/2023,HSE Dublin and Midlands Total,99,5,104,60,159,20,0
03/02/2023,UH Waterford,0,,0,44,33,,
03/02/2023,Wexford General Hospital,5,3,8,7,8,4,
03/02/2023,Cork University Hospital,26,5,31,24,51,1,
03/02/2023,Mercy University Hospital,16,0,16,0,20,3,
03/02/2023,UH Kerry,9,0,9,13,18,,
03/02/2023,UH Limerick,10,29,39,42,18,1,
03/02/2023,Galway University Hospital,24,10,34,22,20,4,
03/02/2023,Letterkenny University Hospital,7,,7,4,16,3,
03/02/2023,HSE Dublin and South East Total,97,47,144,156,184,16,0
03/02/2023,Mayo University Hospital,0,4,4,0,9,2,
03/02/2023,Portiuncula University Hospital,8,0,8,10,5,1,
03/02/2023,Sligo University Hospital,15,13,28,9,11,6,
03/02/2023,National Total,269,70,339,266,474,45,Unnamed: 20_level_1
04/02/2023,Beaumont Hospital,0,0,0,0,15,,
04/02/2023,Cavan General Hospital,1,0,1,6,3,,
04/02/2023,Connolly Hospital,0,0,0,0,8,,
04/02/2023,Mater Misericordiae University Hospital,11,,11,0,36,,
04/02/2023,Our Lady of Lourdes Hospital,0,0,0,6,22,,
04/02/2023,Our Lady's Hospital Navan,0,0,0,16,6,,
04/02/2023,CHI at Crumlin,5,,5,,2,,
04/02/2023,CHI at Tallaght,2,,2,,1,,
04/02/2023,HSE Dublin and North East Total,19,0,19,28,93,0,0
04/02/2023,CHI at Temple Street,14,,14,,3,1,
04/02/2023,MRH Mullingar,5,0,5,0,1,1,
04/02/2023,MRH Portlaoise,0,0,0,0,7,,
04/02/2023,MRH Tullamore,0,0,0,0,5,,
04/02/2023,Naas General Hospital,11,0,11,0,13,,
04/02/2023,St. James's Hospital,8,,8,0,63,,
04/02/2023,Tallaght University Hospital,0,0,0,0,42,,
04/02/2023,St Luke's General Hospital Kilkenny,0,0,0,9,8,,
04/02/2023,St. Vincent's University Hospital,0,,0,30,44,,
04/02/2023,Tipperary University Hospital,2,,2,12,12,,
04/02/2023,HSE Dublin and Midlands Total,40,0,40,51,198,2,0
04/02/2023,UH Waterford,0,0,0,41,32,,
04/02/2023,Wexford General Hospital,6,2,8,0,7,2,
04/02/2023,Cork University Hospital,17,0,17,17,48,3,
04/02/2023,Mercy University Hospital,12,,12,8,22,5,
04/02/2023,UH Kerry,4,0,4,0,12,,
04/02/2023,UH Limerick,11,12,23,32,16,,
04/02/2023,Galway University Hospital,13,4,17,0,23,2,
04/02/2023,Letterkenny University Hospital,1,,1,0,12,,
04/02/2023,HSE Dublin and South East Total,64,18,82,98,172,12,0
04/02/2023,Mayo University Hospital,0,3,3,5,13,,
04/02/2023,Portiuncula University Hospital,7,,7,3,6,1,
04/02/2023,Sligo University Hospital,6,7,13,7,11,7,
04/02/2023,National Total,136,28,164,192,493,22,Unnamed: 20_level_1
05/02/2023,Beaumont Hospital,0,0,0,0,15,,
05/02/2023,Cavan General Hospital,3,0,3,10,3,,
05/02/2023,Connolly Hospital,0,0,0,0,8,,
05/02/2023,Mater Misericordiae University Hospital,14,,14,0,36,,
05/02/2023,Our Lady of Lourdes Hospital,0,0,0,3,22,,
05/02/2023,Our Lady's Hospital Navan,0,,0,21,6,,
05/02/2023,CHI at Crumlin,7,,7,,2,,
05/02/2023,CHI at Tallaght,1,,1,,1,,
05/02/2023,HSE Dublin and North East Total,25,0,25,34,93,0,0
05/02/2023,CHI at Temple Street,5,,5,,3,,
05/02/2023,MRH Mullingar,6,0,6,0,1,2,
05/02/2023,MRH Portlaoise,2,,2,0,7,,
05/02/2023,MRH Tullamore,0,0,0,0,5,,
05/02/2023,Naas General Hospital,0,3,3,0,13,,
05/02/2023,St. James's Hospital,4,,4,0,63,,
05/02/2023,Tallaght University Hospital,0,0,0,0,42,,
05/02/2023,St Luke's General Hospital Kilkenny,11,0,11,21,8,4,
05/02/2023,St. Vincent's University Hospital,0,,0,28,44,,
05/02/2023,Tipperary University Hospital,10,,10,12,12,,
05/02/2023,HSE Dublin and Midlands Total,38,3,41,61,198,6,0
05/02/2023,UH Waterford,0,0,0,45,32,,
05/02/2023,Wexford General Hospital,5,7,12,18,7,2,
05/02/2023,Cork University Hospital,18,0,18,20,48,2,
05/02/2023,Mercy University Hospital,8,0,8,7,22,,
05/02/2023,UH Kerry,7,0,7,0,12,1,
05/02/2023,UH Limerick,7,23,30,30,16,2,
05/02/2023,Galway University Hospital,5,0,5,3,23,,
05/02/2023,Letterkenny University Hospital,4,0,4,0,12,,
05/02/2023,HSE Dublin and South East Total,54,30,84,123,172,7,0
05/02/2023,Mayo University Hospital,2,9,11,5,13,2,
05/02/2023,Portiuncula University Hospital,4,0,4,5,6,1,
05/02/2023,Sligo University Hospital,7,7,14,9,11,7,
05/02/2023,National Total,130,49,179,237,493,23,Unnamed: 20_level_1
06/02/2023,Beaumont Hospital,0,0,0,19,15,,
06/02/2023,Cavan General Hospital,1,0,1,10,3,,
06/02/2023,Connolly Hospital,0,0,0,9,8,,
06/02/2023,Mater Misericordiae University Hospital,10,,10,0,36,,
06/02/2023,Our Lady of Lourdes Hospital,3,0,3,10,22,,
06/02/2023,Our Lady's Hospital Navan,3,,3,22,6,,
06/02/2023,CHI at Crumlin,0,,0,,2,,
06/02/2023,CHI at Tallaght,0,,0,,1,,
06/02/2023,HSE Dublin and North East Total,17,0,17,70,93,0,0
06/02/2023,CHI at Temple Street,9,,9,,3,3,
06/02/2023,MRH Mullingar,13,0,13,0,1,2,
06/02/2023,MRH Portlaoise,2,0,2,0,7,,
06/02/2023,MRH Tullamore,0,0,0,0,5,,
06/02/2023,Naas General Hospital,7,0,7,7,13,,
06/02/2023,St. James's Hospital,12,0,12,0,63,,
06/02/2023,Tallaght University Hospital,0,0,0,0,44,,
06/02/2023,St Luke's General Hospital Kilkenny,12,0,12,12,8,7,
06/02/2023,St. Vincent's University Hospital,4,,4,30,44,,
06/02/2023,Tipperary University Hospital,19,,19,15,12,8,
06/02/2023,HSE Dublin and Midlands Total,78,0,78,64,200,20,0
06/02/2023,UH Waterford,0,0,0,50,32,,
06/02/2023,Wexford General Hospital,7,8,15,30,7,3,
06/02/2023,Cork University Hospital,29,1,30,21,48,6,
06/02/2023,Mercy University Hospital,14,0,14,7,22,,
06/02/2023,UH Kerry,2,0,2,12,12,,
06/02/2023,UH Limerick,10,26,36,28,16,3,
06/02/2023,Galway University Hospital,11,1,12,0,23,3,
06/02/2023,Letterkenny University Hospital,7,,7,2,12,,
06/02/2023,HSE Dublin and South East Total,80,36,116,150,172,15,0
06/02/2023,Mayo University Hospital,9,8,17,0,13,7,
06/02/2023,Portiuncula University Hospital,6,,6,0,6,3,
06/02/2023,Sligo University Hospital,8,12,20,11,11,10,
06/02/2023,National Total,198,56,254,295,495,55,Unnamed: 20_level_1
07/02/2023,Beaumont Hospital,0,,0,0,15,,
07/02/2023,Cavan General Hospital,2,2,4,4,3,,
07/02/2023,Connolly Hospital,0,0,0,19,8,,
07/02/2023,Mater Misericordiae University Hospital,30,,30,0,36,7,
07/02/2023,Our Lady of Lourdes Hospital,0,0,0,11,22,,
07/02/2023,Our Lady's Hospital Navan,9,0,9,20,6,,
07/02/2023,CHI at Crumlin,8,,8,,2,,
07/02/2023,CHI at Tallaght,3,,3,,1,,
07/02/2023,HSE Dublin and North East Total,52,2,54,54,93,7,0
07/02/2023,CHI at Temple Street,2,,2,,3,,
07/02/2023,MRH Mullingar,19,,19,11,1,5,
07/02/2023,MRH Portlaoise,0,0,0,0,7,,
07/02/2023,MRH Tullamore,0,0,0,14,5,,
07/02/2023,Naas General Hospital,3,4,7,4,13,,
07/02/2023,St. James's Hospital,34,0,34,0,63,3,
07/02/2023,Tallaght University Hospital,11,0,11,0,44,,
07/02/2023,St Luke's General Hospital Kilkenny,15,5,20,18,8,12,
07/02/2023,St. Vincent's University Hospital,19,0,19,19,44,1,
07/02/2023,Tipperary University Hospital,23,0,23,22,12,9,
07/02/2023,HSE Dublin and Midlands Total,126,9,135,88,200,30,0
07/02/2023,UH Waterford,0,,0,60,32,,
07/02/2023,Wexford General Hospital,23,7,30,24,7,9,
07/02/2023,Cork University Hospital,13,2,15,23,48,,
07/02/2023,Mercy University Hospital,14,,14,8,22,5,
07/02/2023,UH Kerry,12,0,12,0,12,,
07/02/2023,UH Limerick,10,36,46,47,16,4,
07/02/2023,Galway University Hospital,13,7,20,22,23,,
07/02/2023,Letterkenny University Hospital,12,6,18,0,12,2,
07/02/2023,HSE Dublin and South East Total,97,58,155,184,172,20,0
07/02/2023,Mayo University Hospital,4,6,10,0,13,7,
07/02/2023,Portiuncula University Hospital,10,0,10,10,6,5,
07/02/2023,Sligo University Hospital,19,15,34,11,11,18,
07/02/2023,National Total,308,90,398,347,495,87,Unnamed: 20_level_1
08/02/2023,Beaumont Hospital,7,,7,0,15,,
08/02/2023,Cavan General Hospital,1,0,1,3,3,,
08/02/2023,Connolly Hospital,0,0,0,23,8,,
08/02/2023,Mater Misericordiae University Hospital,25,,25,0,36,3,
08/02/2023,Our Lady of Lourdes Hospital,0,0,0,12,19,,
08/02/2023,Our Lady's Hospital Navan,3,0,3,17,5,,
08/02/2023,CHI at Crumlin,12,,12,,2,,
08/02/2023,CHI at Tallaght,0,,0,,1,,
08/02/2023,HSE Dublin and North East Total,48,0,48,55,89,3,0
08/02/2023,CHI at Temple Street,5,,5,,2,,
08/02/2023,MRH Mullingar,12,0,12,0,1,,
08/02/2023,MRH Portlaoise,0,0,0,0,8,,
08/02/2023,MRH Tullamore,0,0,0,8,7,,
08/02/2023,Naas General Hospital,-1,4,3,4,12,,
08/02/2023,St. James's Hospital,36,0,36,0,60,4,
08/02/2023,Tallaght University Hospital,22,0,22,6,43,,
08/02/2023,St Luke's General Hospital Kilkenny,10,7,17,28,6,9,
08/02/2023,St. Vincent's University Hospital,22,0,22,8,43,2,
08/02/2023,Tipperary University Hospital,26,0,26,21,7,8,
08/02/2023,HSE Dublin and Midlands Total,132,11,143,75,189,23,0
08/02/2023,UH Waterford,0,,0,56,34,,
08/02/2023,Wexford General Hospital,16,7,23,17,5,8,
08/02/2023,Cork University Hospital,24,3,27,22,56,,
08/02/2023,Mercy University Hospital,18,0,18,8,20,2,
08/02/2023,UH Kerry,12,0,12,13,10,1,
08/02/2023,UH Limerick,13,30,43,24,22,3,
08/02/2023,Galway University Hospital,22,10,32,21,22,6,
08/02/2023,Letterkenny University Hospital,9,5,14,0,12,5,
08/02/2023,HSE Dublin and South East Total,114,55,169,161,181,25,0
08/02/2023,Mayo University Hospital,4,6,10,0,10,4,
08/02/2023,Portiuncula University Hospital,9,0,9,9,6,,
08/02/2023,Sligo University Hospital,7,15,22,9,11,8,
08/02/2023,National Total,314,87,401,309,486,63,Unnamed: 20_level_1
09/02/2023,Beaumont Hospital,7,,7,0,16,,
09/02/2023,Cavan General Hospital,0,0,0,3,3,,
09/02/2023,Connolly Hospital,3,0,3,22,8,,
09/02/2023,Mater Misericordiae University Hospital,26,,26,0,47,1,
09/02/2023,Our Lady of Lourdes Hospital,0,0,0,7,19,,
09/02/2023,Our Lady's Hospital Navan,0,,0,17,5,,
09/02/2023,CHI at Crumlin,14,,14,,2,,
09/02/2023,CHI at Tallaght,1,,1,,1,,
09/02/2023,HSE Dublin and North East Total,51,0,51,49,101,1,0
09/02/2023,CHI at Temple Street,10,,10,,2,,
09/02/2023,MRH Mullingar,14,,14,0,1,1,
09/02/2023,MRH Portlaoise,0,0,0,0,9,,
09/02/2023,MRH Tullamore,1,0,1,8,7,,
09/02/2023,Naas General Hospital,9,4,13,4,15,,
09/02/2023,St. James's Hospital,32,0,32,0,64,3,
09/02/2023,Tallaght University Hospital,37,0,37,6,41,11,
09/02/2023,St Luke's General Hospital Kilkenny,12,6,18,27,9,5,
09/02/2023,St. Vincent's University Hospital,17,0,17,19,42,3,
09/02/2023,Tipperary University Hospital,24,0,24,15,10,12,
09/02/2023,HSE Dublin and Midlands Total,156,10,166,79,200,35,0
09/02/2023,UH Waterford,0,,0,60,37,,
09/02/2023,Wexford General Hospital,7,7,14,29,8,5,
09/02/2023,Cork University Hospital,10,2,12,17,58,,
09/02/2023,Mercy University Hospital,18,0,18,8,20,3,
09/02/2023,UH Kerry,6,,6,0,9,1,
09/02/2023,UH Limerick,12,30,42,50,21,6,
09/02/2023,Galway University Hospital,18,5,23,0,21,1,
09/02/2023,Letterkenny University Hospital,2,5,7,0,16,2,
09/02/2023,HSE Dublin and South East Total,73,49,122,164,190,18,0
09/02/2023,Mayo University Hospital,2,3,5,0,19,1,
09/02/2023,Portiuncula University Hospital,15,0,15,7,6,6,
09/02/2023,Sligo University Hospital,3,12,15,9,10,7,
09/02/2023,National Total,300,74,374,308,526,68,Unnamed: 20_level_1
10/02/2023,Beaumont Hospital,4,0,4,22,12,,
10/02/2023,Cavan General Hospital,0,,0,2,3,,
10/02/2023,Connolly Hospital,2,2,4,20,8,,
10/02/2023,Mater Misericordiae University Hospital,21,,21,0,46,2,
10/02/2023,Our Lady of Lourdes Hospital,0,0,0,5,19,,
10/02/2023,Our Lady's Hospital Navan,2,,2,21,5,,
10/02/2023,CHI at Crumlin,14,,14,,2,1,
10/02/2023,CHI at Tallaght,2,,2,,1,,
10/02/2023,HSE Dublin and North East Total,45,2,47,70,96,3,0
10/02/2023,CHI at Temple Street,8,,8,,2,,
10/02/2023,MRH Mullingar,6,0,6,0,0,,
10/02/2023,MRH Portlaoise,0,0,0,0,9,,
10/02/2023,MRH Tullamore,0,0,0,4,7,,
10/02/2023,Naas General Hospital,9,4,13,0,17,1,
10/02/2023,St. James's Hospital,21,,21,0,63,3,
10/02/2023,Tallaght University Hospital,30,0,30,6,44,14,
10/02/2023,St Luke's General Hospital Kilkenny,9,1,10,20,11,5,
10/02/2023,St. Vincent's University Hospital,16,,16,20,37,2,
10/02/2023,Tipperary University Hospital,13,,13,15,8,5,
10/02/2023,HSE Dublin and Midlands Total,112,5,117,65,198,30,0
10/02/2023,UH Waterford,0,,0,49,32,,
10/02/2023,Wexford General Hospital,7,5,12,32,7,1,
10/02/2023,Cork University Hospital,14,1,15,21,56,,
10/02/2023,Mercy University Hospital,10,,10,7,22,3,
10/02/2023,UH Kerry,3,1,4,0,9,,
10/02/2023,UH Limerick,24,22,46,46,20,2,
10/02/2023,Galway University Hospital,10,8,18,0,21,3,
10/02/2023,Letterkenny University Hospital,1,4,5,0,17,,
10/02/2023,HSE Dublin and South East Total,69,41,110,155,184,9,0
10/02/2023,Mayo University Hospital,5,6,11,5,15,2,
10/02/2023,Portiuncula University Hospital,6,0,6,7,8,2,
10/02/2023,Sligo University Hospital,2,9,11,7,10,5,
10/02/2023,National Total,239,63,302,309,511,51,Unnamed: 20_level_1
11/02/2023,Beaumont Hospital,0,0,0,0,11,,
11/02/2023,Cavan General Hospital,5,0,5,0,3,,
11/02/2023,Connolly Hospital,0,0,0,15,8,,
11/02/2023,Mater Misericordiae University Hospital,14,,14,0,43,,
11/02/2023,Our Lady of Lourdes Hospital,0,0,0,9,21,,
11/02/2023,Our Lady's Hospital Navan,0,,0,0,5,,
11/02/2023,CHI at Crumlin,8,,8,,2,2,
11/02/2023,CHI at Tallaght,0,,0,,1,,
11/02/2023,HSE Dublin and North East Total,27,0,27,24,94,2,0
11/02/2023,CHI at Temple Street,4,,4,,2,,
11/02/2023,MRH Mullingar,4,0,4,0,2,,
11/02/2023,MRH Portlaoise,2,0,2,0,10,,
11/02/2023,MRH Tullamore,0,0,0,0,7,,
11/02/2023,Naas General Hospital,5,,5,0,11,,
11/02/2023,St. James's Hospital,10,0,10,0,62,,
11/02/2023,Tallaght University Hospital,20,0,20,6,43,3,
11/02/2023,St Luke's General Hospital Kilkenny,6,0,6,0,9,,
11/02/2023,St. Vincent's University Hospital,7,0,7,19,36,,
11/02/2023,Tipperary University Hospital,1,,1,14,8,,
11/02/2023,HSE Dublin and Midlands Total,59,0,59,39,190,3,0
11/02/2023,UH Waterford,0,0,0,47,30,,
11/02/2023,Wexford General Hospital,9,5,14,5,8,2,
11/02/2023,Cork University Hospital,18,1,19,13,52,,
11/02/2023,Mercy University Hospital,7,0,7,7,21,3,
11/02/2023,UH Kerry,7,0,7,11,9,1,
11/02/2023,UH Limerick,16,7,23,29,14,3,
11/02/2023,Galway University Hospital,6,0,6,20,20,,
11/02/2023,Letterkenny University Hospital,8,,8,5,12,4,
11/02/2023,HSE Dublin and South East Total,71,13,84,137,166,13,0
11/02/2023,Mayo University Hospital,6,2,8,5,12,2,
11/02/2023,Portiuncula University Hospital,6,,6,2,8,2,
11/02/2023,Sligo University Hospital,1,1,2,6,10,1,
11/02/2023,National Total,170,16,186,213,480,23,Unnamed: 20_level_1
12/02/2023,Beaumont Hospital,0,0,0,11,11,,
12/02/2023,Cavan General Hospital,2,0,2,9,3,,
12/02/2023,Connolly Hospital,1,0,1,16,8,,
12/02/2023,Mater Misericordiae University Hospital,22,,22,0,43,,
12/02/2023,Our Lady of Lourdes Hospital,1,1,2,5,21,,
12/02/2023,Our Lady's Hospital Navan,0,0,0,12,5,,
12/02/2023,CHI at Crumlin,5,,5,,2,,
12/02/2023,CHI at Tallaght,0,,0,,1,,
12/02/2023,HSE Dublin and North East Total,31,1,32,53,94,0,0
12/02/2023,CHI at Temple Street,5,,5,,2,,
12/02/2023,MRH Mullingar,8,,8,0,2,,
12/02/2023,MRH Portlaoise,4,0,4,0,10,,
12/02/2023,MRH Tullamore,0,,0,0,7,,
12/02/2023,Naas General Hospital,6,3,9,0,11,,
12/02/2023,St. James's Hospital,9,0,9,0,62,,
12/02/2023,Tallaght University Hospital,40,0,40,6,43,8,
12/02/2023,St Luke's General Hospital Kilkenny,0,9,9,7,9,3,
12/02/2023,St. Vincent's University Hospital,18,,18,8,36,5,
12/02/2023,Tipperary University Hospital,0,,0,14,8,,
12/02/2023,HSE Dublin and Midlands Total,90,12,102,35,190,16,0
12/02/2023,UH Waterford,0,0,0,57,30,,
12/02/2023,Wexford General Hospital,4,7,11,24,8,7,
12/02/2023,Cork University Hospital,23,4,27,19,52,,
12/02/2023,Mercy University Hospital,8,0,8,6,21,1,
12/02/2023,UH Kerry,5,0,5,11,7,,
12/02/2023,UH Limerick,11,19,30,58,14,5,
12/02/2023,Galway University Hospital,13,0,13,21,20,,
12/02/2023,Letterkenny University Hospital,10,,10,7,12,4,
12/02/2023,HSE Dublin and South East Total,74,30,104,203,164,17,0
12/02/2023,Mayo University Hospital,6,5,11,5,12,3,
12/02/2023,Portiuncula University Hospital,5,,5,7,8,1,
12/02/2023,Sligo University Hospital,1,6,7,8,10,4,
12/02/2023,National Total,207,54,261,311,478,41,Unnamed: 20_level_1
13/02/2023,Beaumont Hospital,0,,0,0,11,,
13/02/2023,Cavan General Hospital,4,0,4,1,3,,
13/02/2023,Connolly Hospital,2,,2,24,8,,
13/02/2023,Mater Misericordiae University Hospital,25,,25,0,43,4,
13/02/2023,Our Lady of Lourdes Hospital,11,1,12,21,21,,
13/02/2023,Our Lady's Hospital Navan,0,,0,17,5,,
13/02/2023,CHI at Crumlin,5,,5,,2,,
13/02/2023,CHI at Tallaght,7,,7,,1,,
13/02/2023,HSE Dublin and North East Total,54,1,55,63,94,4,0
13/02/2023,CHI at Temple Street,6,,6,,2,,
13/02/2023,MRH Mullingar,19,,19,0,2,3,
13/02/2023,MRH Portlaoise,11,0,11,0,10,1,
13/02/2023,MRH Tullamore,0,,0,7,7,,
13/02/2023,Naas General Hospital,9,4,13,8,11,3,
13/02/2023,St. James's Hospital,15,0,15,0,62,,
13/02/2023,Tallaght University Hospital,50,,50,12,45,23,
13/02/2023,St Luke's General Hospital Kilkenny,14,1,15,14,9,9,
13/02/2023,St. Vincent's University Hospital,27,0,27,20,36,8,
13/02/2023,Tipperary University Hospital,8,,8,14,8,,
13/02/2023,HSE Dublin and Midlands Total,159,5,164,75,192,47,0
13/02/2023,UH Waterford,0,,0,60,30,,
13/02/2023,Wexford General Hospital,14,9,23,11,8,9,
13/02/2023,Cork University Hospital,28,8,36,25,52,1,
13/02/2023,Mercy University Hospital,16,0,16,7,21,4,
13/02/2023,UH Kerry,10,0,10,0,7,3,
13/02/2023,UH Limerick,18,25,43,34,14,7,
13/02/2023,Galway University Hospital,22,0,22,20,20,5,
13/02/2023,Letterkenny University Hospital,11,5,16,1,12,3,
13/02/2023,HSE Dublin and South East Total,119,47,166,158,164,32,0
13/02/2023,Mayo University Hospital,5,8,13,0,12,6,
13/02/2023,Portiuncula University Hospital,7,0,7,10,8,,
13/02/2023,Sligo University Hospital,3,8,11,9,10,6,
13/02/2023,National Total,347,69,416,315,480,95,Unnamed: 20_level_1
14/02/2023,Beaumont Hospital,4,,4,0,12,,
14/02/2023,Cavan General Hospital,3,,3,8,3,,
14/02/2023,Connolly Hospital,0,0,0,22,8,,
14/02/2023,Mater Misericordiae University Hospital,32,,32,0,43,4,
14/02/2023,Our Lady of Lourdes Hospital,8,1,9,22,23,,
14/02/2023,Our Lady's Hospital Navan,1,,1,10,5,,
14/02/2023,CHI at Crumlin,10,,10,,2,1,
14/02/2023,CHI at Tallaght,7,,7,2,1,,
14/02/2023,HSE Dublin and North East Total,65,1,66,64,97,5,0
14/02/2023,CHI at Temple Street,9,,9,0,2,1,
14/02/2023,MRH Mullingar,17,0,17,0,0,3,
14/02/2023,MRH Portlaoise,2,0,2,0,9,,
14/02/2023,MRH Tullamore,0,0,0,4,7,,
14/02/2023,Naas General Hospital,8,4,12,4,16,,
14/02/2023,St. James's Hospital,15,0,15,0,60,,
14/02/2023,Tallaght University Hospital,32,0,32,23,43,17,
14/02/2023,St Luke's General Hospital Kilkenny,14,2,16,26,8,4,
14/02/2023,St. Vincent's University Hospital,17,,17,21,35,2,
14/02/2023,Tipperary University Hospital,12,0,12,15,8,2,
14/02/2023,HSE Dublin and Midlands Total,126,6,132,93,188,29,0
14/02/2023,UH Waterford,0,,0,68,33,,
14/02/2023,Wexford General Hospital,7,9,16,33,8,4,
14/02/2023,Cork University Hospital,22,7,29,23,47,,
14/02/2023,Mercy University Hospital,17,0,17,7,25,4,
14/02/2023,UH Kerry,12,0,12,0,7,2,
14/02/2023,UH Limerick,24,25,49,81,12,5,
14/02/2023,Galway University Hospital,19,5,24,0,17,1,
14/02/2023,Letterkenny University Hospital,10,5,15,1,11,5,
14/02/2023,HSE Dublin and South East Total,111,51,162,213,160,21,0
14/02/2023,Mayo University Hospital,9,8,17,0,11,8,
14/02/2023,Portiuncula University Hospital,5,0,5,7,8,,
14/02/2023,Sligo University Hospital,2,10,12,8,7,3,
14/02/2023,National Total,318,76,394,385,471,66,Unnamed: 20_level_1
15/02/2023,Beaumont Hospital,5,,5,0,16,,
15/02/2023,Cavan General Hospital,5,0,5,5,3,,
15/02/2023,Connolly Hospital,0,0,0,20,8,,
15/02/2023,Mater Misericordiae University Hospital,30,,30,0,39,4,
15/02/2023,Our Lady of Lourdes Hospital,11,1,12,16,23,,
15/02/2023,Our Lady's Hospital Navan,0,,0,8,5,,
15/02/2023,CHI at Crumlin,13,,13,,2,,
15/02/2023,CHI at Tallaght,1,,1,,1,,
15/02/2023,HSE Dublin and North East Total,65,1,66,49,97,4,0
15/02/2023,CHI at Temple Street,8,,8,,2,,
15/02/2023,MRH Mullingar,8,0,8,0,0,1,
15/02/2023,MRH Portlaoise,0,0,0,0,9,,
15/02/2023,MRH Tullamore,0,0,0,7,7,,
15/02/2023,Naas General Hospital,8,4,12,4,15,,
15/02/2023,St. James's Hospital,17,0,17,0,58,,
15/02/2023,Tallaght University Hospital,23,,23,7,43,9,
15/02/2023,St Luke's General Hospital Kilkenny,8,3,11,15,11,3,
15/02/2023,St. Vincent's University Hospital,28,0,28,19,39,4,
15/02/2023,Tipperary University Hospital,14,,14,15,10,4,
15/02/2023,HSE Dublin and Midlands Total,114,7,121,67,194,21,0
15/02/2023,UH Waterford,0,0,0,54,33,,
15/02/2023,Wexford General Hospital,4,7,11,23,9,3,
15/02/2023,Cork University Hospital,31,6,37,24,44,5,
15/02/2023,Mercy University Hospital,24,0,24,7,26,8,
15/02/2023,UH Kerry,19,,19,13,15,4,
15/02/2023,UH Limerick,19,22,41,76,18,3,
15/02/2023,Galway University Hospital,21,6,27,0,22,6,
15/02/2023,Letterkenny University Hospital,15,6,21,0,10,6,
15/02/2023,HSE Dublin and South East Total,133,47,180,197,177,35,0
15/02/2023,Mayo University Hospital,12,9,21,0,12,6,
15/02/2023,Portiuncula University Hospital,3,0,3,6,8,,
15/02/2023,Sligo University Hospital,10,14,24,10,7,9,
15/02/2023,National Total,337,78,415,329,495,75,Unnamed: 20_level_1
16/02/2023,Beaumont Hospital,0,0,0,31,14,,
16/02/2023,Cavan General Hospital,10,,10,5,3,,
16/02/2023,Connolly Hospital,0,0,0,19,8,,
